Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;København;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2013;Guldborgsund;25;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2008;Guldborgsund;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2008 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Lejre;20;Frafald;0;Autoteknolog;Teknisk;2014 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2013;Lolland;19;Ikke startet;0;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2008;Slagelse;21;Gennemført uddannelse;1;Laborant;Teknisk;2007 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2009;Roskilde;18;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2009 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Slagelse;24;Frafald;0;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2013;Odense;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2013;Kalundborg;39;Frafald;0;Laborant;Teknisk;2012 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2013;Kalundborg;35;Gennemført uddannelse;1;Laborant;Teknisk;2012 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2010;Gladsaxe;24;Gennemført uddannelse;1;Elinstallatør;Teknisk;2010 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2010;Slagelse;23;Frafald;0;Serviceøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2011;Greve;22;Frafald;0;Serviceøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;Næstved;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2010;Frederikssund;37;Gennemført uddannelse;1;Procesteknolog;Teknisk;2010 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2011;Køge;23;Frafald;0;Logistikøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2014;Næstved;24;Ikke startet;0;Logistikøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2010;Næstved;20;Frafald;0;Handelsøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Vordingborg;21;Frafald;0;Handelsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2014;København;19;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2010;Guldborgsund;20;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2014;Høje Taastrup;21;Frafald;0;Datamatiker;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Køge;01-07-2014;Slagelse;21;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2012;Slagelse;19;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2011;Brøndby;40;Gennemført uddannelse;1;Procesteknolog;Teknisk;2010 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Faxe;34;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2014 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Stevns;24;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Næstved;21;Frafald;0;Serviceøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;København;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Slagelse;54;Frafald;0;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2007;Næstved;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2007 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Faxe;20;Frafald;0;Bygningskonstruktør;Teknisk;2012 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Faxe;20;Gennemført uddannelse;1;Byggetekniker;Teknisk;2012 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Næstved;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Vordingborg;21;Frafald;0;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2014;Kalundborg;26;Gennemført uddannelse;1;Innovation & entrepreneurship;Merkantil;2013 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2011;Kalundborg;24;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2011 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2007;Roskilde;25;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2007 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2013;Roskilde;25;Frafald;0;Laborant;Teknisk;2013 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2013;København;27;Ikke startet;0;Autoteknolog;Teknisk;2012 V
Zealand Sjællands Erhvervsakademi i Næstved;01-07-2012;Frederikssund;23;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2010;Frederikssund;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;28;Fastholdt;1;Event management og økonomi;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2014;Faxe;25;Frafald;0;Multimediedesigner;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2013;Faxe;24;Frafald;0;Bygningskonstruktør;Teknisk;2013 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;Slagelse;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2009;Esbjerg;23;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2009 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2011;Næstved;22;Gennemført uddannelse;1;Elinstallatør;Teknisk;2011 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2013;Køge;21;Gennemført uddannelse;1;Procesteknolog;Teknisk;2013 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Skive;24;Gennemført uddannelse;1;Elinstallatør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2013;Kalundborg;19;Frafald;0;Markedsføringsøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2007;Lolland;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2007 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2011;Ringsted;19;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;Guldborgsund;31;Frafald;0;Autoteknolog;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2005;Næstved;19;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2005 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2015;Ringsted;23;Frafald;0;Bygningskonstruktør;Teknisk;2014 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;København;27;Frafald;0;Bygningskonstruktør;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Høje Taastrup;19;Frafald;0;Finansøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;Faxe;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2014;Hvidovre;20;Frafald;0;Administrationsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2010;Slagelse;23;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2015;Roskilde;19;Frafald;0;Datamatiker;IT & Ledelse;2014 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2012;Køge;23;Frafald;0;Serviceøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2009;Faxe;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2009 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2016;Køge;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2015 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2015;Holbæk;19;Gennemført uddannelse;1;Laborant;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-07-2014;København;23;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2012;København;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2007;Guldborgsund;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2007 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;Køge;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Køge;22;Frafald;0;Digital Konceptudvikling;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Guldborgsund;36;Frafald;0;Multimediedesigner;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2010;Næstved;19;Frafald;0;Datamatiker;IT & Ledelse;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;København;18;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2007;Solrød;34;Gennemført uddannelse;1;Procesteknolog;Teknisk;2007 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2016;Næstved;23;Ikke startet;0;Bygningskonstruktør;Teknisk;2015 V
Zealand Sjællands Erhvervsakademi i Næstved;01-07-2009;København;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2009 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2007;København;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2007 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2011;Odense;24;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-07-2011;Næstved;27;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2007;Næstved;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2007 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2011;Gladsaxe;22;Frafald;0;Laborant;Teknisk;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Næstved;25;Gennemført uddannelse;1;Finansøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2010;Albertslund;22;Gennemført uddannelse;1;Urban Landsskabsingeniør;Teknisk;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2014;Kalundborg;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2013 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Kalundborg;20;Frafald;0;Handelsøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2015;Køge;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2009;Vordingborg;34;Gennemført uddannelse;1;Procesteknolog;Teknisk;2009 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;Vordingborg;23;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;;18;Ikke startet;0;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Odense;18;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2013;Guldborgsund;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2008;Vordingborg;19;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2008 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2012;Slagelse;25;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2015;Guldborgsund;34;Frafald;0;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-07-2015;Køge;24;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Køge;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;Hvidovre;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2013;Roskilde;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Vordingborg;19;Frafald;0;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;23;Gennemført uddannelse;1;Event management og økonomi;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Guldborgsund;23;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2013;Guldborgsund;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2013 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;Greve;22;Gennemført uddannelse;1;Logistikøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Vordingborg;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Vordingborg;19;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2014;København;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2014;Odsherred;43;Frafald;0;Bygningskonstruktør;Teknisk;2013 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2011;Næstved;31;Frafald;0;Elinstallatør;Teknisk;2011 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2012;København;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2012 S
Zealand Sjællands Erhvervsakademi i Køge;01-07-2014;København;22;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Høje Taastrup;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2012;København;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2012 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2014;København;39;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2014;Aarhus;32;Frafald;0;Bygningskonstruktør;Teknisk;2013 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2009;Roskilde;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2009 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2012;Roskilde;21;Gennemført uddannelse;1;Procesteknolog;Teknisk;2012 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2009;Jammerbugt;42;Gennemført uddannelse;1;Elinstallatør;Teknisk;2009 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Odense;36;Frafald;0;Laborant;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Svendborg;25;Frafald;0;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-07-2014;Herlev;30;Frafald;0;Jordbrug;Teknisk;2014 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2012;Herlev;28;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2012 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2010;København;22;Frafald;0;Multimediedesigner;IT & Ledelse;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;Nyborg;24;Ikke startet;0;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2015;Brøndby;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2015;Næstved;27;Ikke startet;0;Bygningskonstruktør;Teknisk;2014 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;Næstved;24;Gennemført uddannelse;1;Finansøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2015;Roskilde;20;Frafald;0;Laborant;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2007;Sorø;41;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2007 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2013;Stevns;33;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2012 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Greve;41;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2009;København;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2009 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2014;Hillerød;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;21-06-2019;Høje Taastrup;25;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2015;Næstved;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2008;Roskilde;21;Frafald;0;Datamatiker;IT & Ledelse;2008 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2010;København;22;Frafald;0;Urban Landsskabsingeniør;Teknisk;2010 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-02-2020;Nyborg;30;Frafald;0;Bygningskonstruktør;Teknisk;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2015;Fredensborg;22;Frafald;0;Urban Landsskabsingeniør;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2008;Slagelse;23;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2008 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Greve;30;Frafald;0;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2014;Kalundborg;28;Gennemført uddannelse;1;Laborant;Teknisk;2013 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2007;Roskilde;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2007 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2007;Slagelse;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2007 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;Hvidovre;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Næstved;28;Gennemført uddannelse;1;Finansøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2016;Ringsted;31;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2015 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2014;Ringsted;29;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2013 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2011;Odense;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2010 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2010;Køge;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-07-2015;København;25;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2012;København;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2009;Ringsted;35;Gennemført uddannelse;1;Procesteknolog;Teknisk;2009 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;København;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;København;24;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2011;Odense;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Køge;22;Gennemført uddannelse;1;Laborant;Teknisk;2017 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2016;Helsingør;32;Frafald;0;Procesteknolog;Teknisk;2015 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2005;Vordingborg;19;Frafald;0;Finansøkonom;Merkantil;2004 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2009;Roskilde;22;Frafald;0;Markedsføringsøkonom;Merkantil;2009 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2009;Roskilde;22;Frafald;0;Finansøkonom;Merkantil;2009 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2009;Sorø;20;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2009 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;Faxe;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2010;Næstved;20;Frafald;0;Multimediedesigner;IT & Ledelse;2010 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2014;Roskilde;20;Frafald;0;Datamatiker;IT & Ledelse;2014 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;Sorø;23;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2015 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2017;Næstved;21;Frafald;0;Laborant;Teknisk;2016 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2011;Faxe;23;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2010;Køge;20;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2009 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Næstved;23;Frafald;0;Finansøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2011;Guldborgsund;20;Frafald;0;Handelsøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2013;Kalundborg;20;Gennemført uddannelse;1;Laborant;Teknisk;2013 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2015;Frederikshavn;20;Frafald;0;Multimediedesigner;IT & Ledelse;2015 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2016;Næstved;49;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Næstved;47;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2010;Guldborgsund;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;23;Gennemført uddannelse;1;Event management og økonomi;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2010;Solrød;44;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2010 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;Slagelse;35;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2013;Køge;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2013 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2016;Lolland;22;Gennemført uddannelse;1;Laborant;Teknisk;2015 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Albertslund;21;Gennemført uddannelse;1;Event management og økonomi;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2008;Næstved;28;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2008 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2011;Sorø;20;Gennemført uddannelse;1;Laborant;Teknisk;2011 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2008;Vordingborg;52;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2008 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2007;Slagelse;22;Gennemført uddannelse;1;Procesteknolog;Teknisk;2006 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2011;København;21;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2011 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2012;Næstved;29;Ikke startet;0;Handelsøkonom;Merkantil;2012 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2010;Slagelse;34;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2010 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2012;Bornholm;32;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2011 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2014;Roskilde;21;Gennemført uddannelse;1;Autoteknolog;Teknisk;2014 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2014;Lolland;19;Frafald;0;Markedsføringsøkonom;Merkantil;2014 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2015;Slagelse;44;Ikke startet;0;Elinstallatør;Teknisk;2015 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;19;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2014;Næstved;27;Frafald;0;Laborant;Teknisk;2014 S
